user_id,event,date
768,close,2024-02-15 23:00:00
769,open,2024-02-02 01:00:00
769,onboarding_done,2024-02-02 02:00:00
769,close,2024-02-25 00:00:00
770,open,2024-02-02 02:00:00
770,onboarding_done,2024-02-02 03:00:00
770,close,2024-02-07 01:00:00
771,open,2024-02-02 03:00:00
771,onboarding_done,2024-02-02 04:00:00
771,close,2024-02-20 02:00:00
772,open,2024-02-02 04:00:00
772,onboarding_done,2024-02-02 05:00:00
772,close,2024-02-06 03:00:00
772,purchase,2024-02-16 03:00:00
773,open,2024-02-02 05:00:00
773,close,2024-02-11 04:00:00
774,open,2024-02-02 06:00:00
774,onboarding_done,2024-02-02 07:00:00
774,close,2024-02-22 05:00:00
775,open,2024-02-02 07:00:00
775,close,2024-02-28 06:00:00
776,open,2024-02-02 08:00:00
776,onboarding_done,2024-02-02 09:00:00
776,close,2024-02-19 07:00:00
777,open,2024-02-02 09:00:00
777,close,2024-02-24 08:00:00
778,open,2024-02-02 10:00:00
778,close,2024-02-28 09:00:00
779,open,2024-02-02 11:00:00
779,onboarding_done,2024-02-02 12:00:00
779,close,2024-02-14 10:00:00
780,open,2024-02-02 12:00:00
780,onboarding_done,2024-02-02 13:00:00
780,close,2024-03-02 11:00:00
781,open,2024-02-02 13:00:00
781,onboarding_done,2024-02-02 14:00:00
781,purchase,2024-02-04 12:00:00
781,close,2024-02-04 12:00:00
782,open,2024-02-02 14:00:00
782,onboarding_done,2024-02-02 15:00:00
782,close,2024-02-22 13:00:00
783,open,2024-02-02 15:00:00
783,onboarding_done,2024-02-02 16:00:00
783,close,2024-02-09 14:00:00
784,open,2024-02-02 16:00:00
784,onboarding_done,2024-02-02 17:00:00
784,close,2024-02-16 15:00:00
785,open,2024-02-02 17:00:00
785,close,2024-02-20 16:00:00
786,open,2024-02-02 18:00:00
786,onboarding_done,2024-02-02 19:00:00
786,close,2024-02-11 17:00:00
786,purchase,2024-02-15 17:00:00
787,open,2024-02-02 19:00:00
787,close,2024-02-04 18:00:00
788,open,2024-02-02 20:00:00
788,onboarding_done,2024-02-02 21:00:00
788,close,2024-02-13 19:00:00
789,open,2024-02-02 21:00:00
789,onboarding_done,2024-02-02 22:00:00
789,close,2024-02-04 20:00:00
790,open,2024-02-02 22:00:00
790,onboarding_done,2024-02-02 23:00:00
790,close,2024-02-04 21:00:00
791,open,2024-02-02 23:00:00
791,onboarding_done,2024-02-03 00:00:00
791,close,2024-02-21 22:00:00
792,open,2024-02-03 00:00:00
792,close,2024-02-21 23:00:00
793,open,2024-02-03 01:00:00
793,onboarding_done,2024-02-03 02:00:00
793,close,2024-02-10 00:00:00
794,open,2024-02-03 02:00:00
794,onboarding_done,2024-02-03 03:00:00
794,close,2024-02-29 01:00:00
795,open,2024-02-03 03:00:00
795,close,2024-02-20 02:00:00
796,open,2024-02-03 04:00:00
796,onboarding_done,2024-02-03 05:00:00
796,close,2024-02-25 03:00:00
797,open,2024-02-03 05:00:00
797,onboarding_done,2024-02-03 06:00:00
797,close,2024-02-22 04:00:00
798,open,2024-02-03 06:00:00
798,onboarding_done,2024-02-03 07:00:00
798,close,2024-02-23 05:00:00
799,open,2024-02-03 07:00:00
799,onboarding_done,2024-02-03 08:00:00
799,close,2024-02-12 06:00:00
799,purchase,2024-02-14 06:00:00
800,open,2024-02-03 08:00:00
800,onboarding_done,2024-02-03 09:00:00
800,close,2024-02-19 07:00:00
801,open,2024-02-03 09:00:00
801,close,2024-03-01 08:00:00
802,open,2024-02-03 10:00:00
802,onboarding_done,2024-02-03 11:00:00
802,close,2024-02-11 09:00:00
803,open,2024-02-03 11:00:00
803,onboarding_done,2024-02-03 12:00:00
803,close,2024-02-25 10:00:00
804,open,2024-02-03 12:00:00
804,close,2024-03-02 11:00:00
805,open,2024-02-03 13:00:00
805,onboarding_done,2024-02-03 14:00:00
805,close,2024-03-03 12:00:00
806,open,2024-02-03 14:00:00
806,onboarding_done,2024-02-03 15:00:00
806,close,2024-02-23 13:00:00
807,open,2024-02-03 15:00:00
807,close,2024-03-01 14:00:00
808,open,2024-02-03 16:00:00
808,close,2024-02-06 15:00:00
809,open,2024-02-03 17:00:00
809,onboarding_done,2024-02-03 18:00:00
809,close,2024-02-08 16:00:00
809,purchase,2024-02-11 16:00:00
810,open,2024-02-03 18:00:00
810,onboarding_done,2024-02-03 19:00:00
810,close,2024-03-02 17:00:00
811,open,2024-02-03 19:00:00
811,onboarding_done,2024-02-03 20:00:00
811,close,2024-02-26 18:00:00
812,open,2024-02-03 20:00:00
812,close,2024-02-17 19:00:00
813,open,2024-02-03 21:00:00
813,close,2024-02-23 20:00:00
814,open,2024-02-03 22:00:00
814,onboarding_done,2024-02-03 23:00:00
814,purchase,2024-02-12 21:00:00
814,close,2024-02-28 21:00:00
815,open,2024-02-03 23:00:00
815,onboarding_done,2024-02-04 00:00:00
815,purchase,2024-02-13 22:00:00
815,close,2024-02-27 22:00:00
816,open,2024-02-04 00:00:00
816,onboarding_done,2024-02-04 01:00:00
816,close,2024-02-20 23:00:00
817,open,2024-02-04 01:00:00
817,onboarding_done,2024-02-04 02:00:00
817,purchase,2024-02-07 00:00:00
817,close,2024-02-25 00:00:00
818,open,2024-02-04 02:00:00
818,onboarding_done,2024-02-04 03:00:00
818,close,2024-02-08 01:00:00
819,open,2024-02-04 03:00:00
819,onboarding_done,2024-02-04 04:00:00
819,close,2024-03-03 02:00:00
820,open,2024-02-04 04:00:00
820,close,2024-02-25 03:00:00
821,open,2024-02-04 05:00:00
821,close,2024-02-09 04:00:00
822,open,2024-02-04 06:00:00
822,onboarding_done,2024-02-04 07:00:00
822,close,2024-03-02 05:00:00
823,open,2024-02-04 07:00:00
823,onboarding_done,2024-02-04 08:00:00
823,close,2024-02-25 06:00:00
824,open,2024-02-04 08:00:00
824,onboarding_done,2024-02-04 09:00:00
824,purchase,2024-02-06 07:00:00
824,close,2024-02-17 07:00:00
825,open,2024-02-04 09:00:00
825,onboarding_done,2024-02-04 10:00:00
825,purchase,2024-02-10 08:00:00
825,close,2024-02-20 08:00:00
826,open,2024-02-04 10:00:00
826,close,2024-02-14 09:00:00
827,open,2024-02-04 11:00:00
827,onboarding_done,2024-02-04 12:00:00
827,close,2024-02-09 10:00:00
828,open,2024-02-04 12:00:00
828,close,2024-02-12 11:00:00
830,open,2024-02-04 14:00:00
830,onboarding_done,2024-02-04 15:00:00
830,close,2024-02-25 13:00:00
831,open,2024-02-04 15:00:00
831,close,2024-02-07 14:00:00
832,open,2024-02-04 16:00:00
832,onboarding_done,2024-02-04 17:00:00
832,close,2024-02-28 15:00:00
833,open,2024-02-04 17:00:00
833,onboarding_done,2024-02-04 18:00:00
833,close,2024-02-10 16:00:00
834,open,2024-02-04 18:00:00
834,onboarding_done,2024-02-04 19:00:00
834,close,2024-02-22 17:00:00
835,open,2024-02-04 19:00:00
835,close,2024-02-27 18:00:00
836,open,2024-02-04 20:00:00
836,onboarding_done,2024-02-04 21:00:00
836,purchase,2024-02-09 19:00:00
836,close,2024-02-09 19:00:00
837,open,2024-02-04 21:00:00
837,onboarding_done,2024-02-04 22:00:00
837,close,2024-03-04 20:00:00
838,open,2024-02-04 22:00:00
838,onboarding_done,2024-02-04 23:00:00
838,close,2024-02-28 21:00:00
839,open,2024-02-04 23:00:00
839,onboarding_done,2024-02-05 00:00:00
839,close,2024-02-06 22:00:00
840,open,2024-02-05 00:00:00
840,onboarding_done,2024-02-05 01:00:00
840,close,2024-03-04 23:00:00
841,open,2024-02-05 01:00:00
841,close,2024-02-16 00:00:00
842,open,2024-02-05 02:00:00
842,onboarding_done,2024-02-05 03:00:00
842,close,2024-02-25 01:00:00
843,open,2024-02-05 03:00:00
843,close,2024-02-06 02:00:00
844,open,2024-02-05 04:00:00
844,close,2024-02-13 03:00:00
845,open,2024-02-05 05:00:00
845,close,2024-02-07 04:00:00
846,open,2024-02-05 06:00:00
846,onboarding_done,2024-02-05 07:00:00
846,close,2024-03-05 05:00:00
847,open,2024-02-05 07:00:00
847,onboarding_done,2024-02-05 08:00:00
847,close,2024-02-12 06:00:00
848,open,2024-02-05 08:00:00
848,close,2024-03-01 07:00:00
850,open,2024-02-05 10:00:00
850,onboarding_done,2024-02-05 11:00:00
850,close,2024-03-03 09:00:00
851,open,2024-02-05 11:00:00
851,close,2024-02-12 10:00:00
852,open,2024-02-05 12:00:00
852,close,2024-02-19 11:00:00
853,open,2024-02-05 13:00:00
853,onboarding_done,2024-02-05 14:00:00
853,close,2024-03-01 12:00:00
854,open,2024-02-05 14:00:00
854,close,2024-02-18 13:00:00
855,open,2024-02-05 15:00:00
855,onboarding_done,2024-02-05 16:00:00
855,close,2024-03-04 14:00:00
856,open,2024-02-05 16:00:00
856,close,2024-02-11 15:00:00
857,open,2024-02-05 17:00:00
857,onboarding_done,2024-02-05 18:00:00
857,purchase,2024-02-18 16:00:00
857,close,2024-03-04 16:00:00
858,open,2024-02-05 18:00:00
858,close,2024-02-06 17:00:00
859,open,2024-02-05 19:00:00
859,onboarding_done,2024-02-05 20:00:00
859,purchase,2024-02-08 18:00:00
859,close,2024-02-26 18:00:00
860,open,2024-02-05 20:00:00
860,onboarding_done,2024-02-05 21:00:00
860,close,2024-03-01 19:00:00
861,open,2024-02-05 21:00:00
861,onboarding_done,2024-02-05 22:00:00
861,close,2024-02-23 20:00:00
862,open,2024-02-05 22:00:00
862,onboarding_done,2024-02-05 23:00:00
862,close,2024-03-03 21:00:00
863,open,2024-02-05 23:00:00
863,close,2024-03-02 22:00:00
864,open,2024-02-06 00:00:00
864,onboarding_done,2024-02-06 01:00:00
864,close,2024-03-02 23:00:00
865,open,2024-02-06 01:00:00
865,close,2024-02-12 00:00:00
866,open,2024-02-06 02:00:00
866,onboarding_done,2024-02-06 03:00:00
866,close,2024-02-23 01:00:00
867,open,2024-02-06 03:00:00
867,onboarding_done,2024-02-06 04:00:00
867,close,2024-02-24 02:00:00
868,open,2024-02-06 04:00:00
868,onboarding_done,2024-02-06 05:00:00
868,purchase,2024-02-10 03:00:00
868,close,2024-02-19 03:00:00
869,open,2024-02-06 05:00:00
869,close,2024-02-26 04:00:00
870,open,2024-02-06 06:00:00
870,onboarding_done,2024-02-06 07:00:00
870,purchase,2024-02-11 05:00:00
870,close,2024-02-12 05:00:00
871,open,2024-02-06 07:00:00
871,close,2024-02-27 06:00:00
872,open,2024-02-06 08:00:00
872,close,2024-02-11 07:00:00
873,open,2024-02-06 09:00:00
873,onboarding_done,2024-02-06 10:00:00
873,close,2024-02-16 08:00:00
874,open,2024-02-06 10:00:00
874,close,2024-02-23 09:00:00
875,open,2024-02-06 11:00:00
875,onboarding_done,2024-02-06 12:00:00
875,purchase,2024-02-17 10:00:00
875,close,2024-02-19 10:00:00
876,open,2024-02-06 12:00:00
876,close,2024-02-12 11:00:00
877,open,2024-02-06 13:00:00
877,onboarding_done,2024-02-06 14:00:00
877,close,2024-02-22 12:00:00
878,open,2024-02-06 14:00:00
878,onboarding_done,2024-02-06 15:00:00
878,purchase,2024-02-15 13:00:00
878,close,2024-03-02 13:00:00
879,open,2024-02-06 15:00:00
879,onboarding_done,2024-02-06 16:00:00
879,close,2024-02-24 14:00:00
880,open,2024-02-06 16:00:00
880,close,2024-02-14 15:00:00
881,open,2024-02-06 17:00:00
881,onboarding_done,2024-02-06 18:00:00
881,close,2024-02-17 16:00:00
882,open,2024-02-06 18:00:00
882,close,2024-02-17 17:00:00
883,open,2024-02-06 19:00:00
883,close,2024-02-21 18:00:00
884,open,2024-02-06 20:00:00
884,onboarding_done,2024-02-06 21:00:00
884,close,2024-02-26 19:00:00
885,open,2024-02-06 21:00:00
885,close,2024-02-18 20:00:00
886,open,2024-02-06 22:00:00
886,close,2024-02-28 21:00:00
887,open,2024-02-06 23:00:00
887,close,2024-02-23 22:00:00
888,open,2024-02-07 00:00:00
888,close,2024-02-22 23:00:00
889,open,2024-02-07 01:00:00
889,onboarding_done,2024-02-07 02:00:00
889,purchase,2024-02-20 00:00:00
889,close,2024-03-03 00:00:00
890,open,2024-02-07 02:00:00
890,close,2024-03-04 01:00:00
891,open,2024-02-07 03:00:00
891,onboarding_done,2024-02-07 04:00:00
891,close,2024-02-18 02:00:00
892,open,2024-02-07 04:00:00
892,onboarding_done,2024-02-07 05:00:00
892,close,2024-02-23 03:00:00
893,open,2024-02-07 05:00:00
893,onboarding_done,2024-02-07 06:00:00
893,close,2024-02-21 04:00:00
894,open,2024-02-07 06:00:00
894,onboarding_done,2024-02-07 07:00:00
894,close,2024-02-13 05:00:00
894,purchase,2024-02-16 05:00:00
895,open,2024-02-07 07:00:00
895,onboarding_done,2024-02-07 08:00:00
895,close,2024-03-03 06:00:00
896,open,2024-02-07 08:00:00
896,onboarding_done,2024-02-07 09:00:00
896,close,2024-02-09 07:00:00
897,open,2024-02-07 09:00:00
897,onboarding_done,2024-02-07 10:00:00
897,close,2024-02-17 08:00:00
898,open,2024-02-07 10:00:00
898,onboarding_done,2024-02-07 11:00:00
898,close,2024-03-07 09:00:00
899,open,2024-02-07 11:00:00
899,onboarding_done,2024-02-07 12:00:00
899,purchase,2024-02-14 10:00:00
899,close,2024-02-16 10:00:00
900,open,2024-02-07 12:00:00
900,onboarding_done,2024-02-07 13:00:00
900,close,2024-02-27 11:00:00
901,open,2024-02-07 13:00:00
901,onboarding_done,2024-02-07 14:00:00
901,purchase,2024-02-16 12:00:00
901,close,2024-02-26 12:00:00
902,open,2024-02-07 14:00:00
902,onboarding_done,2024-02-07 15:00:00
902,close,2024-03-05 13:00:00
903,open,2024-02-07 15:00:00
903,onboarding_done,2024-02-07 16:00:00
903,close,2024-02-21 14:00:00
904,open,2024-02-07 16:00:00
904,onboarding_done,2024-02-07 17:00:00
904,close,2024-03-06 15:00:00
905,open,2024-02-07 17:00:00
905,onboarding_done,2024-02-07 18:00:00
905,close,2024-02-29 16:00:00
906,open,2024-02-07 18:00:00
906,close,2024-02-18 17:00:00
907,open,2024-02-07 19:00:00
907,onboarding_done,2024-02-07 20:00:00
907,purchase,2024-02-15 18:00:00
907,close,2024-03-04 18:00:00
908,open,2024-02-07 20:00:00
908,onboarding_done,2024-02-07 21:00:00
908,close,2024-02-19 19:00:00
909,open,2024-02-07 21:00:00
909,onboarding_done,2024-02-07 22:00:00
909,purchase,2024-02-19 20:00:00
909,close,2024-03-07 20:00:00
910,open,2024-02-07 22:00:00
910,onboarding_done,2024-02-07 23:00:00
910,close,2024-02-24 21:00:00
911,open,2024-02-07 23:00:00
911,onboarding_done,2024-02-08 00:00:00
911,purchase,2024-02-08 22:00:00
911,close,2024-02-14 22:00:00
912,open,2024-02-08 00:00:00
912,close,2024-02-28 23:00:00
913,open,2024-02-08 01:00:00
913,onboarding_done,2024-02-08 02:00:00
913,close,2024-03-08 00:00:00
914,open,2024-02-08 02:00:00
914,onboarding_done,2024-02-08 03:00:00
914,close,2024-03-04 01:00:00
917,open,2024-02-08 05:00:00
917,onboarding_done,2024-02-08 06:00:00
917,close,2024-02-14 04:00:00
918,open,2024-02-08 06:00:00
918,close,2024-02-14 05:00:00
919,open,2024-02-08 07:00:00
919,close,2024-03-06 06:00:00
920,open,2024-02-08 08:00:00
920,close,2024-02-11 07:00:00
921,open,2024-02-08 09:00:00
921,onboarding_done,2024-02-08 10:00:00
921,close,2024-02-19 08:00:00
922,open,2024-02-08 10:00:00
922,onboarding_done,2024-02-08 11:00:00
922,close,2024-02-19 09:00:00
923,open,2024-02-08 11:00:00
923,onboarding_done,2024-02-08 12:00:00
923,close,2024-02-18 10:00:00
924,open,2024-02-08 12:00:00
924,onboarding_done,2024-02-08 13:00:00
924,close,2024-03-05 11:00:00
925,open,2024-02-08 13:00:00
925,onboarding_done,2024-02-08 14:00:00
925,close,2024-02-29 12:00:00
926,open,2024-02-08 14:00:00
926,close,2024-02-17 13:00:00
927,open,2024-02-08 15:00:00
927,onboarding_done,2024-02-08 16:00:00
927,close,2024-02-13 14:00:00
928,open,2024-02-08 16:00:00
928,onboarding_done,2024-02-08 17:00:00
928,close,2024-02-14 15:00:00
929,open,2024-02-08 17:00:00
929,close,2024-03-08 16:00:00
930,open,2024-02-08 18:00:00
930,onboarding_done,2024-02-08 19:00:00
930,close,2024-02-24 17:00:00
931,open,2024-02-08 19:00:00
931,onboarding_done,2024-02-08 20:00:00
931,close,2024-02-28 18:00:00
932,open,2024-02-08 20:00:00
932,close,2024-03-08 19:00:00
933,open,2024-02-08 21:00:00
933,onboarding_done,2024-02-08 22:00:00
933,close,2024-02-11 20:00:00
934,open,2024-02-08 22:00:00
934,close,2024-02-10 21:00:00
935,open,2024-02-08 23:00:00
935,onboarding_done,2024-02-09 00:00:00
935,close,2024-02-28 22:00:00
936,open,2024-02-09 00:00:00
936,close,2024-02-22 23:00:00
937,open,2024-02-09 01:00:00
937,close,2024-02-10 00:00:00
938,open,2024-02-09 02:00:00
938,onboarding_done,2024-02-09 03:00:00
938,close,2024-02-12 01:00:00
940,open,2024-02-09 04:00:00
940,onboarding_done,2024-02-09 05:00:00
940,close,2024-02-23 03:00:00
941,open,2024-02-09 05:00:00
941,onboarding_done,2024-02-09 06:00:00
941,close,2024-02-14 04:00:00
942,open,2024-02-09 06:00:00
942,onboarding_done,2024-02-09 07:00:00
942,close,2024-03-01 05:00:00
943,open,2024-02-09 07:00:00
943,close,2024-03-08 06:00:00
944,open,2024-02-09 08:00:00
944,onboarding_done,2024-02-09 09:00:00
944,close,2024-02-16 07:00:00
945,open,2024-02-09 09:00:00
945,onboarding_done,2024-02-09 10:00:00
945,close,2024-03-07 08:00:00
946,open,2024-02-09 10:00:00
946,onboarding_done,2024-02-09 11:00:00
946,close,2024-02-16 09:00:00
947,open,2024-02-09 11:00:00
947,close,2024-02-19 10:00:00
948,open,2024-02-09 12:00:00
948,onboarding_done,2024-02-09 13:00:00
948,close,2024-02-15 11:00:00
948,purchase,2024-02-16 11:00:00
949,open,2024-02-09 13:00:00
949,onboarding_done,2024-02-09 14:00:00
949,close,2024-02-18 12:00:00
950,open,2024-02-09 14:00:00
950,onboarding_done,2024-02-09 15:00:00
950,purchase,2024-02-18 13:00:00
950,close,2024-03-03 13:00:00
951,open,2024-02-09 15:00:00
951,onboarding_done,2024-02-09 16:00:00
951,close,2024-03-06 14:00:00
952,open,2024-02-09 16:00:00
952,close,2024-02-18 15:00:00
953,open,2024-02-09 17:00:00
953,onboarding_done,2024-02-09 18:00:00
953,close,2024-02-25 16:00:00
954,open,2024-02-09 18:00:00
954,onboarding_done,2024-02-09 19:00:00
954,close,2024-02-23 17:00:00
955,open,2024-02-09 19:00:00
955,onboarding_done,2024-02-09 20:00:00
955,close,2024-03-03 18:00:00
956,open,2024-02-09 20:00:00
956,onboarding_done,2024-02-09 21:00:00
956,close,2024-03-07 19:00:00
957,open,2024-02-09 21:00:00
957,onboarding_done,2024-02-09 22:00:00
957,close,2024-02-12 20:00:00
958,open,2024-02-09 22:00:00
958,onboarding_done,2024-02-09 23:00:00
958,close,2024-03-03 21:00:00
959,open,2024-02-09 23:00:00
959,onboarding_done,2024-02-10 00:00:00
959,close,2024-02-19 22:00:00
961,open,2024-02-10 01:00:00
961,close,2024-02-26 00:00:00
962,open,2024-02-10 02:00:00
962,onboarding_done,2024-02-10 03:00:00
962,close,2024-02-18 01:00:00
962,purchase,2024-02-24 01:00:00
963,open,2024-02-10 03:00:00
963,onboarding_done,2024-02-10 04:00:00
963,close,2024-02-16 02:00:00
964,open,2024-02-10 04:00:00
964,onboarding_done,2024-02-10 05:00:00
964,close,2024-02-29 03:00:00
965,open,2024-02-10 05:00:00
965,onboarding_done,2024-02-10 06:00:00
965,close,2024-02-24 04:00:00
966,open,2024-02-10 06:00:00
966,onboarding_done,2024-02-10 07:00:00
966,close,2024-03-01 05:00:00
968,open,2024-02-10 08:00:00
968,onboarding_done,2024-02-10 09:00:00
968,close,2024-02-21 07:00:00
969,open,2024-02-10 09:00:00
969,onboarding_done,2024-02-10 10:00:00
969,purchase,2024-02-22 08:00:00
969,close,2024-02-23 08:00:00
970,open,2024-02-10 10:00:00
970,close,2024-03-03 09:00:00
971,open,2024-02-10 11:00:00
971,close,2024-03-06 10:00:00
972,open,2024-02-10 12:00:00
972,close,2024-03-09 11:00:00
973,open,2024-02-10 13:00:00
973,close,2024-02-23 12:00:00
974,open,2024-02-10 14:00:00
974,onboarding_done,2024-02-10 15:00:00
974,close,2024-03-02 13:00:00
975,open,2024-02-10 15:00:00
975,onboarding_done,2024-02-10 16:00:00
975,purchase,2024-02-21 14:00:00
975,close,2024-02-23 14:00:00
976,open,2024-02-10 16:00:00
976,onboarding_done,2024-02-10 17:00:00
976,purchase,2024-02-15 15:00:00
976,close,2024-02-28 15:00:00
977,open,2024-02-10 17:00:00
977,onboarding_done,2024-02-10 18:00:00
977,purchase,2024-02-14 16:00:00
977,close,2024-02-21 16:00:00
979,open,2024-02-10 19:00:00
979,onboarding_done,2024-02-10 20:00:00
979,close,2024-02-16 18:00:00
979,purchase,2024-02-23 18:00:00
980,open,2024-02-10 20:00:00
980,onboarding_done,2024-02-10 21:00:00
980,close,2024-02-13 19:00:00
981,open,2024-02-10 21:00:00
981,close,2024-03-02 20:00:00
982,open,2024-02-10 22:00:00
982,close,2024-02-11 21:00:00
983,open,2024-02-10 23:00:00
983,onboarding_done,2024-02-11 00:00:00
983,close,2024-02-24 22:00:00
984,open,2024-02-11 00:00:00
984,onboarding_done,2024-02-11 01:00:00
984,close,2024-03-10 23:00:00
985,open,2024-02-11 01:00:00
985,onboarding_done,2024-02-11 02:00:00
985,purchase,2024-02-18 00:00:00
985,close,2024-02-24 00:00:00
986,open,2024-02-11 02:00:00
986,close,2024-02-24 01:00:00
987,open,2024-02-11 03:00:00
987,close,2024-02-17 02:00:00
988,open,2024-02-11 04:00:00
988,onboarding_done,2024-02-11 05:00:00
988,close,2024-03-03 03:00:00
989,open,2024-02-11 05:00:00
989,close,2024-02-23 04:00:00
990,open,2024-02-11 06:00:00
990,onboarding_done,2024-02-11 07:00:00
990,close,2024-02-12 05:00:00
991,open,2024-02-11 07:00:00
991,onboarding_done,2024-02-11 08:00:00
991,close,2024-03-09 06:00:00
992,open,2024-02-11 08:00:00
992,onboarding_done,2024-02-11 09:00:00
992,close,2024-02-22 07:00:00
993,open,2024-02-11 09:00:00
993,close,2024-02-23 08:00:00
994,open,2024-02-11 10:00:00
994,close,2024-02-27 09:00:00
995,open,2024-02-11 11:00:00
995,close,2024-03-03 10:00:00
996,open,2024-02-11 12:00:00
996,close,2024-02-17 11:00:00
997,open,2024-02-11 13:00:00
997,onboarding_done,2024-02-11 14:00:00
997,close,2024-02-12 12:00:00
998,open,2024-02-11 14:00:00
998,onboarding_done,2024-02-11 15:00:00
998,close,2024-02-13 13:00:00
999,open,2024-02-11 15:00:00
999,onboarding_done,2024-02-11 16:00:00
999,close,2024-03-05 14:00:00
1000,open,2024-02-11 16:00:00
1000,onboarding_done,2024-02-11 17:00:00
1000,close,2024-02-17 15:00:00
1001,open,2024-02-11 17:00:00
1001,onboarding_done,2024-02-11 18:00:00
1001,close,2024-03-04 16:00:00
1002,open,2024-02-11 18:00:00
1002,close,2024-03-10 17:00:00
1003,open,2024-02-11 19:00:00
1003,onboarding_done,2024-02-11 20:00:00
1003,close,2024-03-09 18:00:00
1004,open,2024-02-11 20:00:00
1004,close,2024-02-26 19:00:00
1005,open,2024-02-11 21:00:00
1005,onboarding_done,2024-02-11 22:00:00
1005,close,2024-02-21 20:00:00
1006,open,2024-02-11 22:00:00
1006,onboarding_done,2024-02-11 23:00:00
1006,purchase,2024-02-16 21:00:00
1006,close,2024-03-04 21:00:00
1007,open,2024-02-11 23:00:00
1007,close,2024-03-06 22:00:00
1008,open,2024-02-12 00:00:00
1008,onboarding_done,2024-02-12 01:00:00
1008,close,2024-02-22 23:00:00
1009,open,2024-02-12 01:00:00
1009,onboarding_done,2024-02-12 02:00:00
1009,close,2024-02-14 00:00:00
1009,purchase,2024-02-19 00:00:00
1010,open,2024-02-12 02:00:00
1010,onboarding_done,2024-02-12 03:00:00
1010,close,2024-02-16 01:00:00
1011,open,2024-02-12 03:00:00
1011,close,2024-02-29 02:00:00
1012,open,2024-02-12 04:00:00
1012,onboarding_done,2024-02-12 05:00:00
1012,close,2024-03-05 03:00:00
1013,open,2024-02-12 05:00:00
1013,onboarding_done,2024-02-12 06:00:00
1013,close,2024-02-23 04:00:00
1014,open,2024-02-12 06:00:00
1014,onboarding_done,2024-02-12 07:00:00
1014,close,2024-03-03 05:00:00
1015,open,2024-02-12 07:00:00
1015,onboarding_done,2024-02-12 08:00:00
1015,close,2024-03-11 06:00:00
1016,open,2024-02-12 08:00:00
1016,onboarding_done,2024-02-12 09:00:00
1016,close,2024-02-24 07:00:00
1017,open,2024-02-12 09:00:00
1017,onboarding_done,2024-02-12 10:00:00
1017,close,2024-02-15 08:00:00
1018,open,2024-02-12 10:00:00
1018,onboarding_done,2024-02-12 11:00:00
1018,purchase,2024-02-20 09:00:00
1018,close,2024-03-10 09:00:00
1019,open,2024-02-12 11:00:00
1019,onboarding_done,2024-02-12 12:00:00
1019,close,2024-02-13 10:00:00
1020,open,2024-02-12 12:00:00
1020,close,2024-02-27 11:00:00
1021,open,2024-02-12 13:00:00
1021,close,2024-02-15 12:00:00
1022,open,2024-02-12 14:00:00
1022,onboarding_done,2024-02-12 15:00:00
1022,close,2024-03-11 13:00:00
1023,open,2024-02-12 15:00:00
1023,close,2024-03-04 14:00:00
1024,open,2024-02-12 16:00:00
1024,onboarding_done,2024-02-12 17:00:00
1024,close,2024-02-20 15:00:00
1025,open,2024-02-12 17:00:00
1025,onboarding_done,2024-02-12 18:00:00
1025,close,2024-02-28 16:00:00
1026,open,2024-02-12 18:00:00
1026,onboarding_done,2024-02-12 19:00:00
1026,close,2024-02-16 17:00:00
1027,open,2024-02-12 19:00:00
1027,onboarding_done,2024-02-12 20:00:00
1027,close,2024-02-14 18:00:00
1029,open,2024-02-12 21:00:00
1029,onboarding_done,2024-02-12 22:00:00
1029,close,2024-02-18 20:00:00
1030,open,2024-02-12 22:00:00
1030,onboarding_done,2024-02-12 23:00:00
1030,close,2024-03-08 21:00:00
1031,open,2024-02-12 23:00:00
1031,onboarding_done,2024-02-13 00:00:00
1031,close,2024-02-21 22:00:00
1033,open,2024-02-13 01:00:00
1033,close,2024-02-23 00:00:00
1034,open,2024-02-13 02:00:00
1034,close,2024-03-08 01:00:00
1035,open,2024-02-13 03:00:00
1035,close,2024-02-14 02:00:00
1036,open,2024-02-13 04:00:00
1036,onboarding_done,2024-02-13 05:00:00
1036,purchase,2024-02-19 03:00:00
1036,close,2024-02-20 03:00:00
1037,open,2024-02-13 05:00:00
1037,onboarding_done,2024-02-13 06:00:00
1037,close,2024-02-18 04:00:00
1038,open,2024-02-13 06:00:00
1038,onboarding_done,2024-02-13 07:00:00
1038,close,2024-02-18 05:00:00
1038,purchase,2024-02-21 05:00:00
1039,open,2024-02-13 07:00:00
1039,onboarding_done,2024-02-13 08:00:00
1039,close,2024-02-14 06:00:00
1039,purchase,2024-02-15 06:00:00
1040,open,2024-02-13 08:00:00
1040,onboarding_done,2024-02-13 09:00:00
1040,close,2024-02-14 07:00:00
1041,open,2024-02-13 09:00:00
1041,onboarding_done,2024-02-13 10:00:00
1041,purchase,2024-02-19 08:00:00
1041,close,2024-03-04 08:00:00
1042,open,2024-02-13 10:00:00
1042,onboarding_done,2024-02-13 11:00:00
1042,close,2024-02-26 09:00:00
1043,open,2024-02-13 11:00:00
1043,close,2024-03-01 10:00:00
1044,open,2024-02-13 12:00:00
1044,onboarding_done,2024-02-13 13:00:00
1044,close,2024-03-13 11:00:00
1045,open,2024-02-13 13:00:00
1045,onboarding_done,2024-02-13 14:00:00
